patient_id,timestamp,10000000,20000000,20000001,30000000,30000001,30000010,30000011,40000000,40000001,40000010,40000011,40000012,40000013,40000014,40000015,40000016,40000100,40000101,40000102,40000110,40000111,explanation
A,0.0,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,0.5,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,1.0,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,1.5,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,2.0,0.9370584526450702,0.30715877087541965,0.8512759583780252,0.7424242424242425,0.2587959407033282,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",1.0,0.019775390625,0.019775390625,0.0,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、立ち上がり動作の兆候が強い、車椅子付近にいる、およびスタッフの見守り方向が弱いため危険度が高く評価されました。
A,2.5,0.9370584526450702,0.30715877087541965,0.8512759583780252,0.7424242424242425,0.2587959407033282,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",1.0,0.019775390625,0.019775390625,0.0,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、立ち上がり動作の兆候が強い、車椅子付近にいる、およびスタッフの見守り方向が弱いため危険度が高く評価されました。
A,3.0,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,3.5,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,4.0,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,4.5,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,5.0,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,5.5,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,6.0,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,6.5,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,7.0,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,7.5,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,8.0,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,8.5,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,9.0,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,9.5,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
A,10.0,0.9349212898467871,0.2496788160550602,0.8512759583780252,0.7424242424242425,0.19492932423626216,0.5490992591311834,0.8560045743809176,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.4915983652443453,0.9882148869802242,0.0,0.3308238873546534,0.8274652692089208,Aさんは、車椅子付近にいる、スタッフの見守り方向が弱い、および点滴付近にいるため危険度が高く評価されました。
B,0.0,0.8482686029005989,0.2496788160550602,0.6532490185431612,0.7424242424242425,0.19492932423626216,0.5963294075059783,0.01666666666666668,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.6346614963869506,0.9882148869802242,0.0,0.03333333333333336,0.0,Bさんは、車椅子付近にいる、点滴付近にいる、および顔を触る動作に近い姿勢があるため危険度が高く評価されました。
B,0.5,0.8482686029005989,0.2496788160550602,0.6532490185431612,0.7424242424242425,0.19492932423626216,0.5963294075059783,0.01666666666666668,"(0.4, 0.7, 1.0)","(0.5, 0.75, 1.0)",0.09150625000000003,0.20759414062500006,0.20759414062500006,0.0625,0.0625,0.0625,0.31640625,0.6346614963869506,0.9882148869802242,0.0,0.03333333333333336,0.0,Bさんは、車椅子付近にいる、点滴付近にいる、および顔を触る動作に近い姿勢があるため危険度が高く評価されました。
